Iter	Posterior	Likelihood	Prior	t_s0	t_s1	t_c0	t_c1	t_c2	t_c3	b0_s0	b0_s1	b0_c	b1_s0	b1_s1	b1_c	b2_s0	b2_s1	b2_c	b3_s0	b3_s1	b3_c	b4_s0	b4_s1	b4_c	b5_s0	b5_s1	b5_c	b6_s0	b6_s1	b6_c	b7_s0	b7_s1	b7_c	b8_s0	b8_s1	b8_c	b9_s0	b9_s1	b9_c	b10_s0	b10_s1	b10_c	b11_s0	b11_s1	b11_c	b12_s0	b12_s1	b12_c	b13_s0	b13_s1	b13_c	b14_s0	b14_s1	b14_c	b15_s0	b15_s1	b15_c	b16_s0	b16_s1	b16_c	b17_s0	b17_s1	b17_c	b18_s0	b18_s1	b18_c	b19_s0	b19_s1	b19_c	b20_s0	b20_s1	b20_c	b21_s0	b21_s1	b21_c	b22_s0	b22_s1	b22_c	b23_s0	b23_s1	b23_c	b24_s0	b24_s1	b24_c	b25_s0	b25_s1	b25_c	b26_s0	b26_s1	b26_c	b27_s0	b27_s1	b27_c	b28_s0	b28_s1	b28_c	b29_s0	b29_s1	b29_c	b30_s0	b30_s1	b30_c	b31_s0	b31_s1	b31_c	b32_s0	b32_s1	b32_c	b33_s0	b33_s1	b33_c	b34_s0	b34_s1	b34_c	b35_s0	b35_s1	b35_c	b36_s0	b36_s1	b36_c	b37_s0	b37_s1	b37_c	b38_s0	b38_s1	b38_c	b39_s0	b39_s1	b39_c	b40_s0	b40_s1	b40_c	b41_s0	b41_s1	b41_c	b42_s0	b42_s1	b42_c	b43_s0	b43_s1	b43_c
439900	-105.952	-109.26	3.30823	3	8	8	6	1	7	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
440000	-108.104	-108.449	0.34517	2	9	8	5	1	8	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
440100	-109.287	-111.351	2.06388	2	9	8	5	1	8	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
440200	-105.159	-110.046	4.88693	3	8	8	6	1	7	0	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	1	0	1	0	0	3	0	0	3
440300	-109.089	-108.377	-0.711831	2	9	8	5	1	8	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
440400	-107.73	-111.734	4.00387	2	9	8	5	1	8	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
440500	-106.578	-110.466	3.88818	3	8	8	6	1	7	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
440600	-107.035	-109.282	2.24724	2	9	8	5	1	8	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
440700	-105.068	-110.053	4.98506	2	9	8	5	1	8	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
440800	-105.093	-108.967	3.87329	3	8	8	6	1	7	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
440900	-106.762	-109.791	3.02865	2	9	8	5	1	8	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
441000	-105.773	-110.647	4.87431	3	8	8	6	1	7	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
441100	-108.471	-107.251	-1.21998	2	9	8	5	1	8	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
441200	-109.641	-114.257	4.61601	3	8	8	6	1	7	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
441300	-108.157	-113.299	5.14181	2	9	8	5	1	8	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
441400	-107.468	-108.964	1.49646	2	9	8	5	1	8	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
441500	-107.158	-108.42	1.26123	2	9	8	5	1	8	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
441600	-107.342	-110.247	2.90511	2	9	8	5	1	8	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
441700	-108.632	-111.521	2.88833	2	9	8	5	1	8	1	0	3	0	0	3	0	0	2	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	1	2	0	0	1	0	0	1	0	0	3	0	0	3
441800	-107.694	-110.73	3.03642	2	9	8	5	1	8	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
441900	-108.128	-113.335	5.2068	3	8	8	6	1	7	1	0	3	0	0	3	0	0	2	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	1	2	0	0	1	0	0	1	0	0	3	0	0	3
442000	-106.165	-110.643	4.47769	2	9	8	5	1	8	1	0	3	0	0	3	0	0	2	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	1	2	0	0	1	0	0	1	0	0	3	0	0	3
442100	-108.435	-112.272	3.83618	3	8	8	6	1	7	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
442200	-105.502	-109.2	3.69813	2	9	8	5	1	8	0	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	1	0	1	0	0	3	0	0	3
442300	-108.716	-110.285	1.56823	2	9	8	5	1	8	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
442400	-106.892	-111.582	4.6895	2	9	8	5	1	8	0	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	1	0	1	0	0	3	0	0	3
442500	-107.77	-107.622	-0.148651	3	8	8	6	1	7	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
442600	-108.332	-112.637	4.30517	3	8	8	6	1	7	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
442700	-109.528	-111.769	2.24141	3	8	8	6	1	7	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	1	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
442800	-106.764	-108.293	1.52903	2	9	8	5	1	8	0	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	1	0	1	0	0	3	0	0	3
442900	-107.777	-106.528	-1.24906	2	9	8	5	1	8	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
443000	-105.699	-109.355	3.65621	3	8	8	6	1	7	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
443100	-108.671	-112.476	3.80476	3	8	8	6	1	7	0	0	3	1	0	3	0	0	2	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	1	2	0	0	1	0	0	1	0	0	3	0	0	3
443200	-105.536	-110.079	4.54262	3	8	8	6	1	7	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
443300	-105.609	-109.468	3.85914	2	9	8	5	1	8	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
443400	-111.883	-115.909	4.02544	3	8	8	6	1	7	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
443500	-107.344	-110.148	2.80314	3	8	8	6	1	7	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
443600	-107.342	-106.344	-0.997674	2	9	8	5	1	8	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
443700	-107.588	-109.068	1.48014	2	9	8	5	1	8	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
443800	-106.735	-111.158	4.42265	3	8	8	6	1	7	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
443900	-106.812	-111.425	4.61326	3	8	8	6	1	7	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
444000	-109.523	-111.29	1.76696	3	8	8	6	1	7	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
444100	-106.567	-110.972	4.4058	2	9	8	5	1	8	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
444200	-107.147	-108.338	1.19119	2	9	8	5	1	8	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
